ID,Posted at,Screen name,Text
789695748115804160,2016-10-22 05:11:52 +0000,sofia_k_p,RT @10xgenomics: Now announcing our new #SingleCell Application for VDJ and TCR Sequencing at the @10xgenomics #ASHG16 Workshop
789694372329684992,2016-10-22 05:06:24 +0000,Khanom293_,RT @FDNA_Tweets: #Face2Gene can facilitate evaluations of rare #genetic disorders for genetic professionals #ASHG16 https://t.co/NBefpwZgUd
789691946759368704,2016-10-22 04:56:46 +0000,ZYilmazPhD,Thank you to everyone who came by my poster on anorexia nervosa genetic risk score! It was a pleasure chatting with… https://t.co/N3CbufI1HQ
789691706476154880,2016-10-22 04:55:49 +0000,MarianaOvalles,RT @FDNA_Tweets: #Face2Gene can facilitate evaluations of rare #genetic disorders for genetic professionals #ASHG16 https://t.co/NBefpwZgUd
789689900052451329,2016-10-22 04:48:38 +0000,SeqComplete,The SeqComplete Daily&Nightly is out! https://t.co/UIVq2VfBKm Stories via @GittaCoaker @sur_hp @lucas_rmor #genomics #ashg16
789689377567891456,2016-10-22 04:46:33 +0000,girlscientist,Nice to share flight w/@Piwdb. Thanks again to him and @eperlste for speaking in #ASHG16 Building Bridges session today!
789687880532635648,2016-10-22 04:40:37 +0000,hartsamuel,RT @garimameh: This is how #geneticists party! #scienceisFUN @23andMe #ASHG16 https://t.co/hKasZjczLL
789683955888861184,2016-10-22 04:25:01 +0000,genetisaur,".@razibkhan At dinner: ""it was 10 days of @cdbustamante."" ""It's like the 12 days of xmas. But more animals."" #ashg16"
789683446989721601,2016-10-22 04:23:00 +0000,danjcotter,"RT @lukejostins: Xin Jim on the Chinese Millionome Project, perhaps the maddest project at #ASHG16. Doing popgen on 0.1X WGS from 130k clinical trisomy tests"
789683359639154689,2016-10-22 04:22:39 +0000,sebatlab,"RT @Awesomics: The Genetics of Neurodevelopmental Disorders by @WiringTheBrain, ebook: https://t.co/BjWLgJDnVT - #ASHG16 https://t.co/0kOeqDxu3I"
789682154200412161,2016-10-22 04:17:51 +0000,JulieNadel,Just had an amazing Jim Watson/Emma Watson misunderstanding in a conversation about feminism - opposite ends of the spectrum #ASHG16
789680611640225793,2016-10-22 04:11:44 +0000,FakeDrTom,"All the science and stuff is great and all, but this right here is the real highlight of #ASHG16. https://t.co/ZSGgbUg0vg"
789678498235359232,2016-10-22 04:03:20 +0000,ACGT_Network,"RT @EricTopol: Crowdsourced personal genomes: update on DNA Land @dl1dl1, already w/ 32,000 people https://t.co/1CKYDhKWiK #ASHG16 https://t.co/r28n0H9zFO"
789678034756505601,2016-10-22 04:01:29 +0000,jakubsuchy,RT @mimoradnalinka: Genuine thanks to the five souls that stopped by my poster at #ASHG16 was it worth thousands of grant dollars to attend? Not sure #doubtful
789677919039844352,2016-10-22 04:01:02 +0000,denis_puthier,RT @Magda_Skipper: Bing Ren shows evidence that promoters may act as distal control elements of other genes #ASHG16
789677615481257984,2016-10-22 03:59:49 +0000,denis_puthier,"RT @jxchong: So BGI yeah you have big dataset, what about data sharing with wider research community??? #ASHG16"
789676515067699200,2016-10-22 03:55:27 +0000,NCCRCG,Pick up our credit card size USB loaded with NCC and RCs resources at booth 419 today!  #ASHG16 https://t.co/LhlBcsupx3
789676483501367297,2016-10-22 03:55:19 +0000,Massgenomics,"RT @AritraBose90: After a very productive @Vancouver visit for #ASHG16, meeting wonderful people and discussing genetics, now, over to @seattle tmrw!"
789675356668071936,2016-10-22 03:50:51 +0000,RobinJThurston,RT @xDBio_Inc: David Valle: Genetics underlies all of biology and medicine. #ASHG16
789675248975089665,2016-10-22 03:50:25 +0000,jodieingles27,RT @ACGT_Network: Gosh we need to lift our game @CSHeartResearch @jodieingles27 and submit more of our variants! #ASHG16 https://t.co/XwLfFN1lg3
789674963221356544,2016-10-22 03:49:17 +0000,tangming2005,RT @NatureGenet: Web collection highlights reviews & research showing impact of variation on disease & bio https://t.co/jwM5BWYnhS… https://t.co/JEs2oEPQC7
789674568449261568,2016-10-22 03:47:43 +0000,tangming2005,RT @Magda_Skipper: Bing Ren shows evidence that promoters may act as distal control elements of other genes #ASHG16
789674424870006784,2016-10-22 03:47:08 +0000,AntounLyn,RT @marinaelpiniki: Support legislation to protect Canadians from genetic discrimination #supportbillS201 #ASHG16 @pgoldsmithjones
789674173144657920,2016-10-22 03:46:08 +0000,aika_tanya,RT @FDNA_Tweets: #Face2Gene apps aid in increasing confidence in the research and investigation of #genetic syndromes #ASHG16  https://t.co/L7nLzJdeIY
789673360456314880,2016-10-22 03:42:55 +0000,RobertHWoodman,"RT @CellPressNews: #Genetic redundancy, functional compensation, and #cancer vulnerability @trendscancer #ASHG16 https://t.co/QFaIOoGCKM"
789672974999752705,2016-10-22 03:41:23 +0000,StaplesJC,RT @jgreid: I just have to say @StaplesJC hit the #ASHG16 equivalent of a grand-slam home-run with his relatedness talk! #DiscovEHR #qwRGC
789672506739220481,2016-10-22 03:39:31 +0000,AritraBose90,"After a very productive @Vancouver visit for #ASHG16, meeting wonderful people and discussing genetics, now, over to @seattle tmrw!"
789671764028710912,2016-10-22 03:36:34 +0000,3billionbases,RT @ahill_tweets: . @10xgenomics annouces single cell VDJ/TCR technology #ASHG16 https://t.co/By5lduU64B
789671658370002945,2016-10-22 03:36:09 +0000,StaplesJC,RT @EimearEKenny: #ASHG16 GW: global populations exist on continuum of diversity in genetics space
789671008554913797,2016-10-22 03:33:34 +0000,erlichya,Good luck to my student Jie Yuan for giving his first talk in a scientific conference! 9am Ballroom B #ASHG16 +phenotyping @realDonaldTrump
789667206179135488,2016-10-22 03:18:27 +0000,cgonzagaj,NRahman: Study of rare genetic disorders provide a window into novel basic biology #ASHG16
789665792820293632,2016-10-22 03:12:50 +0000,JohnKenten,RT @NanoporeConf: Congratulations Tamas Revay- won a MinION- looking forward to hearing about your work on horse genetics #ASHG16 https://t.co/RHsG4IKrz8
789665641036861440,2016-10-22 03:12:14 +0000,zajourney,RT @Magda_Skipper: Bing Ren shows evidence that promoters may act as distal control elements of other genes #ASHG16
789665332277501953,2016-10-22 03:11:01 +0000,cedricboeckx,"RT @Genes_Speak: Postdoc @aktilot presents the curious case of a family w/ a dev deficit in semantic cognition today at #ASHG16! Poster 1440, 3-4pm"
789664532683755520,2016-10-22 03:07:50 +0000,howardjunca,"RT @scilahn: Have iPhone, will sequence with @nanopore smidgION incredible how small it is! #ASHG16 #NGS https://t.co/whvJvcUSm5"
789664493739577344,2016-10-22 03:07:41 +0000,Ilovepigenetics,RT @Piwdb: Ethan Perlstein sharing his career trajectory story @PerlaraPBC after his #postdocalypse #ashg16 https://t.co/Tq3XKub9zI
789664104063594496,2016-10-22 03:06:08 +0000,davidweisss,RT @Genomes2People: #ASHG16 poster 3126 3pm today: JillRobinson shares patient’s perceived utility after receiving whole #genome seq in… https://t.co/K5D3UumAop
789664053375279104,2016-10-22 03:05:56 +0000,Alanna_Rahm,"RT @EricTopol: Crowdsourced personal genomes: update on DNA Land @dl1dl1, already w/ 32,000 people https://t.co/1CKYDhKWiK #ASHG16 https://t.co/r28n0H9zFO"
789663075003576320,2016-10-22 03:02:02 +0000,kirylukk,"RT @lukejostins: Xin Jim on the Chinese Millionome Project, perhaps the maddest project at #ASHG16. Doing popgen on 0.1X WGS from 130k clinical trisomy tests"
789662871093293056,2016-10-22 03:01:14 +0000,xDBio_Inc,@FotisTsetsos I will miss daily afternoon ice cream. #ASHG16
789662451285397505,2016-10-22 02:59:34 +0000,SisnerosNick,"RT @mseetin: JK: @PacBio chemistry improvements demonstrated,replicated in the wild at beta sites.  Available for order now. #ASHG16"
789662308884545536,2016-10-22 02:59:00 +0000,girirajan16,RT @GeneticsGSA: Girirajan: Flynotyper – https://t.co/fMggS15e65 #ASHG16 https://t.co/LmBZyWHghR
789661956147847168,2016-10-22 02:57:36 +0000,girirajan16,RT @GeneticsGSA: Great to end today at #ASHG16 with a strong model org talk.
789661945146126336,2016-10-22 02:57:33 +0000,DanStekhoven,Ending the #ASHG16 day with Miku Signature Selection at https://t.co/QnwORPLNFQ #aburisushi #delicious… https://t.co/AlKbEBx2dr
789660923640229888,2016-10-22 02:53:30 +0000,chazmanian,RT @Black_Badger: Very exciting news from @10xgenomics at #ASHG16 about Chromium Single Cell v2. More genes from more cells with simpler workflow. NICE!
789660281823571968,2016-10-22 02:50:57 +0000,comobio,"RT @Point_Mutation: Yaaaaay! Yeast shoutout in this #ASHG16 talk :) We have lots of valuable tools, folks. Models can give so much to human genetics!"
789660170620022785,2016-10-22 02:50:30 +0000,gahousman,RT @AAAGenetics: AAAG meetup in 45 minutes at the Butcher and Bullock! #ASHG16 https://t.co/CXzlpTgmHp
789659739147739136,2016-10-22 02:48:47 +0000,BioBDTodd,Teenager honoring her little brother by championing genetic testing https://t.co/BoDk2pGLdF via @nbcnews #ASHG16
789659219398053888,2016-10-22 02:46:43 +0000,badassdata,"RT @Becky_Kusko: Seen on the #ASHG16 board ""what is missing from this conference"" @badassdata we all hope it went well! https://t.co/FyXmuBJIcX"
789658963050541056,2016-10-22 02:45:42 +0000,ceclindgren,"there is apparently something called the ""randall p-value"" now @joshulux :) #ASHG16 https://t.co/ePeAKEzc6A"
789658045886308353,2016-10-22 02:42:03 +0000,higginap,RT @naisha_s: Non-invasive prenatal testing: 140K whole genome sequencing at 0.06-0.1x coverage. #ASHG16 #BGI
789657107104669697,2016-10-22 02:38:20 +0000,biologeek,RT @Awesomics: @Point_Mutation Behold the awesome power of yeast genetics ;) https://t.co/EJNZX7yhPv #ASHG16 https://t.co/Bqk5cUnCbA
789656061632323584,2016-10-22 02:34:10 +0000,scarletjinhong,RT @Magda_Skipper: Bing Ren shows evidence that promoters may act as distal control elements of other genes #ASHG16
789656004266831872,2016-10-22 02:33:57 +0000,mimoradnalinka,Genuine thanks to the five souls that stopped by my poster at #ASHG16 was it worth thousands of grant dollars to attend? Not sure #doubtful
789655942958723072,2016-10-22 02:33:42 +0000,flimbar,"RT @LivStatGen: #ASHG16 Talks next year, yeah? https://t.co/7MiM9M34xJ"
789653653355319296,2016-10-22 02:24:36 +0000,AAAGenetics,AAAG meetup in 45 minutes at the Butcher and Bullock! #ASHG16 https://t.co/CXzlpTgmHp
789652497380085760,2016-10-22 02:20:01 +0000,VanFoodieTours,RT @drtkeane: Got a couple of hours to burn and like food... @VanFoodieTours run a great 2hr foodie tour in Granville mkt. So good. #ASHG16
789652220916604928,2016-10-22 02:18:55 +0000,jonathas99,RT @10xgenomics: Now announcing our new #SingleCell Application for VDJ and TCR Sequencing at the @10xgenomics #ASHG16 Workshop
789652036048433152,2016-10-22 02:18:11 +0000,martingdawes,RT @MyGenXys: 97% of patients carried one or more clinically actionable genetic variant #ashg16 poster 1611 https://t.co/zB1HaxFTR3
789651906645807105,2016-10-22 02:17:40 +0000,martingdawes,RT @MyGenXys: Incorporating actionable genetic markers into medication support to enable personalized prescribing in primary care #ASHG16 poster 1611
789651625874825216,2016-10-22 02:16:33 +0000,LisaA,RT @laurahercher: I am SO proud!  #ASHG16 #Geisinger #bioethics https://t.co/Go4jyg1Nt1
789651562574520323,2016-10-22 02:16:18 +0000,RahValladares,RT @FDNA_Tweets: #Face2Gene can facilitate evaluations of rare #genetic disorders for genetic professionals #ASHG16 https://t.co/6V6owmlE27
789651035044343808,2016-10-22 02:14:12 +0000,weldeiry,The latest The Cancer Plus Daily! https://t.co/H6DS0bUPm6 Thanks to @DrSarcoma @ankeetudani @drkarenhorton #biosimilar #ashg16
789650989338988545,2016-10-22 02:14:01 +0000,GurolTuncman,RT @CellPressNews: #Genomic evidence establishes Anatolia as the source of the European #Neolithic #gene pool @CurrentBiology #ASHG16 https://t.co/BuTIcv8An7
789650966639280128,2016-10-22 02:13:56 +0000,girirajan16,RT @GeneticsGSA: Final talk this session: Some #Drosophila work on CNVs from Santhosh Girirajan. #ASHG16
789650541206962176,2016-10-22 02:12:14 +0000,SeqComplete,#genomics #ASHG16 GeneticsSociety: Now in Ballroom ABC: SenCowan remarks on the Genetic Non-Discrimination Act. AS… https://t.co/62qRdYrED1
789650536995827713,2016-10-22 02:12:13 +0000,girirajan16,"RT @TheRealDrOLab: #icymi nice story from @Spectrum about our talk at #ASHG16 
https://t.co/c7OrXK2JfL"
789649275106037760,2016-10-22 02:07:12 +0000,forgetmebot,"#NeverForget nice story from .Spectrum about our talk at #ASHG16 
https://t.co/9A4kBgZQkz"
789649163428302849,2016-10-22 02:06:46 +0000,TheRealDrOLab,"#icymi nice story from @Spectrum about our talk at #ASHG16 
https://t.co/c7OrXK2JfL"
789648910469869568,2016-10-22 02:05:45 +0000,JulieNadel,I have apparently been incredibly naive to the depth and breadth that genetic discrimination can have. Thanks #GINA! 🇺🇸 #ASHG16
789648846661967873,2016-10-22 02:05:30 +0000,TheRealDrOLab,#icymi We have open positions. If you're interested and at #ASHG16 email me. We can chat tomorrow. https://t.co/6qEvuDD6HM
789647623309393920,2016-10-22 02:00:38 +0000,SBGenomics,Hard to believe #ASHG16 is over! Thanks to everyone we met - to learn more about us check out: https://t.co/pJGXl5MIRg
789647452101939200,2016-10-22 01:59:58 +0000,girirajan16,RT @TheRealDrOLab: @girirajan16 going back to basics to study human CNVs #Drosophila #ASHG16 #RNAi
789647331159224322,2016-10-22 01:59:29 +0000,girirajan16,RT @TheRealDrOLab: #ASHG16 did you hear! 10K individuals with #autism partnering in six months. Tell you friends signup @… https://t.co/gaFeDDKHyl
789647181586296832,2016-10-22 01:58:53 +0000,_aalexa_,RT @Magda_Skipper: The Chinese Millionome Consortium is calling for collaborators #ASHG16
789647114263486464,2016-10-22 01:58:37 +0000,_aalexa_,"RT @lukejostins: Xin Jim on the Chinese Millionome Project, perhaps the maddest project at #ASHG16. Doing popgen on 0.1X WGS from 130k clinical trisomy tests"
789647105744707585,2016-10-22 01:58:35 +0000,girirajan16,"RT @arthur5ko: @girirajan16 Santhosh pulling a DJ Kale showing ""another one"" gxg interaction in fly. #ASHG16"
789646962601496576,2016-10-22 01:58:01 +0000,girirajan16,RT @bloodgenes: Amazing plenary talk from @MollyGasp on deletion screen of non-coding elements in HPRT! Such a great approach! #ASHG16
789646858880708608,2016-10-22 01:57:36 +0000,_aalexa_,RT @NatureGenet: Web collection highlights reviews & research showing impact of variation on disease & bio https://t.co/jwM5BWYnhS… https://t.co/JEs2oEPQC7
789646301021429760,2016-10-22 01:55:23 +0000,EvolutionistXX,RT @razibkhan: #ASHG16 @ras_nielsen shows @FerRacimo haplotype plot. looks like TBX15/WARS2 also from denisovans in inuit. wow. they got around
789646278615404544,2016-10-22 01:55:18 +0000,CR_McMaster,RT @CIHR_IG: Want an event to mix and mingle while having great food and drinks? Come to our mixer tonight @PinnacleVan 2nd floor! #ASHG16
789646044892016640,2016-10-22 01:54:22 +0000,joonomics,"RT @jxchong: So BGI yeah you have big dataset, what about data sharing with wider research community??? #ASHG16"
789646039372431364,2016-10-22 01:54:21 +0000,annagloyn,RT @SaraTee77: Relevant to these discussions: my review article w/@annagloyn on challenges of interpreting MODY variants #ASHG16… https://t.co/DjwhVDqRjj
789645985127407617,2016-10-22 01:54:08 +0000,lamsciworld,Discrimination on genetic makeup is Not okay #ASHG16 https://t.co/xjzDhiyZjs
789645676590149632,2016-10-22 01:52:54 +0000,mtskpln,"RT @scilahn: Have iPhone, will sequence with @nanopore smidgION incredible how small it is! #ASHG16 #NGS https://t.co/whvJvcUSm5"
789645505819095040,2016-10-22 01:52:14 +0000,AntonioAzpeitia,RT @FDNA_Tweets: #Face2Gene can facilitate evaluations of rare #genetic disorders for genetic professionals #ASHG16 https://t.co/6V6owmlE27
789644832742318080,2016-10-22 01:49:33 +0000,Ptdtan,RT @NanoporeConf: Congratulations Tamas Revay- won a MinION- looking forward to hearing about your work on horse genetics #ASHG16 https://t.co/RHsG4IKrz8
789644545885483008,2016-10-22 01:48:25 +0000,JulieNadel,"""Facts have never seemed to matter in discrimination, and that is holding true for genetic discrimination."" @SenCowan at #ASHG16"
789644535366168576,2016-10-22 01:48:22 +0000,kidneyomicsamps,Dr Zackai was very kind to this eager pediatric nephrology fellow with a passion for genetics #ASHG16 #kidneyomics https://t.co/OYqrYOaBck
789644468399984644,2016-10-22 01:48:06 +0000,samanakov,"RT @10xgenomics: 1,308,421 mouse brain cells to be exact - #ASHG16 #SingleCell https://t.co/FtrpXDM5Gt"
789644380332236801,2016-10-22 01:47:45 +0000,Piwdb,#ASHG16 Bye Vancouver @ccots @bmneale @saralpulit @jacquesfellay @LFranciol @bloodgenes @MarkDePristo @ceclindgren @shermanjia @APalotie
789644202007146496,2016-10-22 01:47:03 +0000,DavisCompGen,RT @GeneticsGSA: Girirajan: Flynotyper – https://t.co/fMggS15e65 #ASHG16 https://t.co/LmBZyWHghR
789644121598267392,2016-10-22 01:46:44 +0000,Cortellis,Fibulin-1 emerges as a candidate biomarker and target for ischaemic stroke. Live from Vancouver #ASHG16
789644049481293824,2016-10-22 01:46:26 +0000,DavisCompGen,RT @bloodgenes: Impressive work in drosophila presented by @girirajan16 and nice description of models for CNV pathogenesis at end #ASHG16
